observableId	simulationConditionId	time	simulation
B_OD600	c_2_12_iii	0.0	0.0038906778993020893
B_OD600	c_2_12_iii	11.278000000000004	0.03341238744212611
B_OD600	c_2_12_iii	23.389000000000006	0.02795817559489671
A_OD600	c_2_3_i	0.0	1.0363930877728688e-09
A_OD600	c_2_3_i	13.125	4.27419481538087e-09
A_OD600	c_2_3_i	24.5	9.546366076829284e-09
B_OD600	c_2_3_i	0.0	0.019660007386408277
B_OD600	c_2_3_i	13.125	0.6494717164319765
B_OD600	c_2_3_i	24.5	0.6556737964752962
A_OD600	c_2_3_ii	0.0	0.004576334435863229
A_OD600	c_2_3_ii	12.457999999999998	0.01785432552667093
A_OD600	c_2_3_ii	24.05	0.04515469376496674
B_OD600	c_2_3_ii	0.0	0.02971252470797673
B_OD600	c_2_3_ii	12.457999999999998	0.604763675135176
B_OD600	c_2_3_ii	24.05	0.5472553450394414
A_OD600	c_2_3_iii	0.0	0.003651802623712988
A_OD600	c_2_3_iii	13.017000000000005	0.014490128430137845
A_OD600	c_2_3_iii	22.60000000000001	0.030803948734967862
B_OD600	c_2_3_iii	0.0	0.031215489750428205
B_OD600	c_2_3_iii	13.017000000000005	0.6148862028031309
B_OD600	c_2_3_iii	22.60000000000001	0.5807359614017098
A_OD600	c_2_4_i	0.0	0.007138386280878269
A_OD600	c_2_4_i	11.0	0.03976649079057716
A_OD600	c_2_4_i	22.5	0.053440022542321594
B_OD600	c_2_4_i	0.0	0.0014754770722188594
B_OD600	c_2_4_i	11.0	0.029878609292212095
B_OD600	c_2_4_i	22.5	0.47773432019564394
A_OD600	c_2_4_ii	0.0	0.0013844916284779388
A_OD600	c_2_4_ii	12.0	0.005357293032791715
A_OD600	c_2_4_ii	23.23	0.007478092115113145
B_OD600	c_2_4_ii	0.0	0.02680403893618019
B_OD600	c_2_4_ii	12.0	0.16565856218786285
B_OD600	c_2_4_ii	23.23	0.2741873211154385
A_OD600	c_2_4_iii	0.0	0.0015601167601942297
A_OD600	c_2_4_iii	13.270000000000005	0.012208409991527402
A_OD600	c_2_4_iii	24.103	0.031861247355583835
B_OD600	c_2_4_iii	0.0	0.0018420571423676888
B_OD600	c_2_4_iii	13.270000000000005	0.03434391953689269
B_OD600	c_2_4_iii	24.103	0.26673927488392923
A_OD600	c_2_5_i	0.0	0.022215539805138376
A_OD600	c_2_5_i	13.667	0.1008422337187684
A_OD600	c_2_5_i	25.028000000000002	0.03139563780414294
B_OD600	c_2_5_i	0.0	0.00022221779349330928
B_OD600	c_2_5_i	13.667	0.6302257850004807
B_OD600	c_2_5_i	25.028000000000002	0.6738814234271865
A_OD600	c_2_5_ii	0.0	3.4578360062490745e-08
A_OD600	c_2_5_ii	12.972	1.0220829981213306e-07
A_OD600	c_2_5_ii	24.361000000000004	4.604451351697387e-08
B_OD600	c_2_5_ii	0.0	0.002835966287146256
B_OD600	c_2_5_ii	12.972	0.5677249411151515
B_OD600	c_2_5_ii	24.361000000000004	0.6203446659530073
A_OD600	c_2_5_iii	0.0	0.014720475581801416
A_OD600	c_2_5_iii	11.567	0.017804508124792527
A_OD600	c_2_5_iii	21.761000000000006	0.007851467479421595
B_OD600	c_2_5_iii	0.0	0.030588624060749293
B_OD600	c_2_5_iii	11.567	0.6387087488095757
B_OD600	c_2_5_iii	21.761000000000006	0.6335104070741512
A_OD600	c_2_6_i	0.0	0.0033699721207317334
A_OD600	c_2_6_i	11.0	0.01778966107225478
A_OD600	c_2_6_i	22.5	0.04424309616613041
B_OD600	c_2_6_i	0.0	0.0013012324894884934
B_OD600	c_2_6_i	11.0	0.36939161001547594
B_OD600	c_2_6_i	22.5	0.7994185959123233
A_OD600	c_2_6_ii	0.0	-4.1763249126816767e-10
A_OD600	c_2_6_ii	12.0	-2.1720330820401075e-09
A_OD600	c_2_6_ii	23.23	-5.513228369042749e-09
B_OD600	c_2_6_ii	0.0	0.005134585035213642
B_OD600	c_2_6_ii	12.0	0.5691635203347596
B_OD600	c_2_6_ii	23.23	0.6733397564900789
A_OD600	c_2_6_iii	0.0	-4.103876877722153e-10
A_OD600	c_2_6_iii	13.270000000000005	-2.510446799938774e-09
A_OD600	c_2_6_iii	24.103	-6.115724421135486e-09
B_OD600	c_2_6_iii	0.0	0.00357481656396995
B_OD600	c_2_6_iii	13.270000000000005	0.595240211921983
B_OD600	c_2_6_iii	24.103	0.6733753785583948
A_OD600	c_2_7_i	0.0	-3.5915627890848224e-09
A_OD600	c_2_7_i	13.125	-7.683886112965548e-09
A_OD600	c_2_7_i	24.5	-7.476602729441982e-09
B_OD600	c_2_7_i	0.0	0.030642992835394293
B_OD600	c_2_7_i	13.125	0.6865483731165921
B_OD600	c_2_7_i	24.5	0.6912250442094425
A_OD600	c_2_7_ii	0.0	0.011311589637955354
A_OD600	c_2_7_ii	12.457999999999998	0.028838935734093036
A_OD600	c_2_7_ii	24.05	0.03859602539789484
B_OD600	c_2_7_ii	0.0	0.03374920630320586
B_OD600	c_2_7_ii	12.457999999999998	0.5804893648127902
B_OD600	c_2_7_ii	24.05	0.5570741903072433
A_OD600	c_2_7_iii	0.0	0.0073046477937496294
A_OD600	c_2_7_iii	13.017000000000005	0.01825737725587225
A_OD600	c_2_7_iii	22.60000000000001	0.020953719302298033
B_OD600	c_2_7_iii	0.0	0.028417928293888332
B_OD600	c_2_7_iii	13.017000000000005	0.6184773841736213
B_OD600	c_2_7_iii	22.60000000000001	0.6163813290624522
A_OD600	c_2_8_i	0.0	0.007709069374641183
A_OD600	c_2_8_i	11.0	0.03955108430339806
A_OD600	c_2_8_i	22.5	0.11462788902343092
B_OD600	c_2_8_i	0.0	0.0012916593234054135
B_OD600	c_2_8_i	11.0	0.015432567154885368
B_OD600	c_2_8_i	22.5	0.04842420678240793
A_OD600	c_2_8_ii	0.0	0.018478621256025077
A_OD600	c_2_8_ii	12.0	0.07942509176855223
A_OD600	c_2_8_ii	23.23	0.1641041363161146
B_OD600	c_2_8_ii	0.0	0.00520791281842674
B_OD600	c_2_8_ii	12.0	0.03869387174801143
B_OD600	c_2_8_ii	23.23	0.045775674796752874
A_OD600	c_2_8_iii	0.0	0.020242095142037446
A_OD600	c_2_8_iii	13.270000000000005	0.09503701687269354
A_OD600	c_2_8_iii	24.103	0.20629049332397317
B_OD600	c_2_8_iii	0.0	0.005606059007941904
B_OD600	c_2_8_iii	13.270000000000005	0.04191172737800042
B_OD600	c_2_8_iii	24.103	0.03575139689096414
A_OD600	c_2_9_i	0.0	5.768878001377222e-10
A_OD600	c_2_9_i	11.0	2.934107360241301e-09
A_OD600	c_2_9_i	22.5	5.911044222601118e-09
B_OD600	c_2_9_i	0.0	0.0028768828976396617
B_OD600	c_2_9_i	11.0	0.04112420591540636
B_OD600	c_2_9_i	22.5	0.18922397179486877
A_OD600	c_2_9_ii	0.0	0.006339633383308441
A_OD600	c_2_9_ii	12.0	0.021788925903823343
A_OD600	c_2_9_ii	23.23	0.036426997522595136
B_OD600	c_2_9_ii	0.0	0.02202903919957459
B_OD600	c_2_9_ii	12.0	0.11470113447699813
B_OD600	c_2_9_ii	23.23	0.13387270873946558
A_OD600	c_2_9_iii	0.0	0.002322313627447898
A_OD600	c_2_9_iii	13.270000000000005	0.016590527927240428
A_OD600	c_2_9_iii	24.103	0.04810582199043733
B_OD600	c_2_9_iii	0.0	0.002333091482749503
B_OD600	c_2_9_iii	13.270000000000005	0.04075696052429952
B_OD600	c_2_9_iii	24.103	0.08900733746505436
A_OD600	c_3	0.0	0.005860983553904109
A_OD600	c_3	0.5	0.008466890042981677
A_OD600	c_3	1.0	0.011142960838571612
A_OD600	c_3	1.5	0.016033887128461672
A_OD600	c_3	2.0	0.0210166354855225
A_OD600	c_3	2.5	0.030020795495916717
A_OD600	c_3	3.0	0.03906054088798801
A_OD600	c_3	3.5	0.05506503855287862
A_OD600	c_3	4.0	0.07072027770011712
A_OD600	c_3	4.5	0.09747817778817844
A_OD600	c_3	5.0	0.12254036054704143
A_OD600	c_3	5.5	0.16304885261543112
A_OD600	c_3	6.0	0.19857857627566247
A_OD600	c_3	6.5	0.25167253870737427
A_OD600	c_3	7.0	0.2943874369665411
A_OD600	c_3	7.5	0.35250665931871733
A_OD600	c_3	8.0	0.3950053030261313
A_OD600	c_3	8.5	0.44767906054235806
A_OD600	c_3	9.0	0.48295259718071465
A_OD600	c_3	9.5	0.5233943966632615
A_OD600	c_3	10.0	0.5486774796814987
A_OD600	c_3	10.5	0.5760779388378487
A_OD600	c_3	11.0	0.5924166827293382
A_OD600	c_3	11.5	0.6094864858747582
A_OD600	c_3	12.0	0.6193663823080294
A_OD600	c_3	12.5	0.629460918474132
A_OD600	c_3	13.0	0.63520082826796
A_OD600	c_3	13.5	0.640989765500315
A_OD600	c_3	14.0	0.6442479809047467
A_OD600	c_3	14.5	0.6475098425022576
A_OD600	c_3	15.0	0.6493351654914352
A_OD600	c_3	15.5	0.6511549760067031
A_OD600	c_3	16.0	0.6521700550235078
A_OD600	c_3	16.5	0.6531797380151065
A_OD600	c_3	17.0	0.6537419253533194
A_OD600	c_3	17.5	0.6543004103565552
A_OD600	c_3	18.0	0.6546982415252016
A_OD600	c_3	18.5	0.6549194550812878
A_OD600	c_3	19.0	0.6551390017387523
A_OD600	c_3	19.5	0.6552610328413742
A_OD600	c_3	20.0	0.6553821108226835
A_OD600	c_3	20.5	0.655449395402088
A_OD600	c_3	21.0	0.6555161442476677
A_OD600	c_3	21.5	0.6555532330382714
A_OD600	c_3	22.0	0.6555900234185105
A_OD600	c_3	22.5	0.6556104645450406
A_OD600	c_3	23.0	0.6556307402634899
A_OD600	c_3	23.5	0.6556420052628282
A_OD600	c_3_10_i	0.0	0.0001521381052571966
A_OD600	c_3_10_i	12.777999999999999	0.6230696243371523
A_OD600	c_3_10_i	23.896	0.8779812657341036
B_OD600	c_3_10_i	0.0	0.01276501959058056
B_OD600	c_3_10_i	12.777999999999999	0.4313772708287297
B_OD600	c_3_10_i	23.896	0.4984334266730703
A_OD600	c_3_10_ii	0.0	0.04041029446916041
A_OD600	c_3_10_ii	12.915	0.6522849145115557
A_OD600	c_3_10_ii	24.041999999999998	0.6736550820646554
B_OD600	c_3_10_ii	0.0	2.888899884828628e-11
B_OD600	c_3_10_ii	12.915	2.7461558002701923e-06
B_OD600	c_3_10_ii	24.041999999999998	0.08976754243989728
A_OD600	c_3_10_iii	0.0	0.036675399468860656
A_OD600	c_3_10_iii	12.72	0.6675271441407985
B_OD600	c_3_10_iii	0.0	1.4492142312032764e-06
B_OD600	c_3_10_iii	12.72	0.0818945235662529
A_OD600	c_3_11_i	0.0	0.01397929597065356
A_OD600	c_3_11_i	13.095999999999998	0.8013374690956034
A_OD600	c_3_11_i	23.95	0.8654146652812903
B_OD600	c_3_11_i	0.0	0.00535448735886087
B_OD600	c_3_11_i	13.095999999999998	0.08091488199144178
B_OD600	c_3_11_i	23.95	0.10248515258670894
A_OD600	c_3_11_ii	0.0	0.03611045471551858
A_OD600	c_3_11_ii	13.250000000000005	0.6524824656293003
A_OD600	c_3_11_ii	23.866999999999997	0.6556752965895587
B_OD600	c_3_11_ii	0.0	-4.894177940969714e-12
B_OD600	c_3_11_ii	13.250000000000005	-2.574742546399924e-10
B_OD600	c_3_11_ii	23.866999999999997	-4.6892788936464615e-09
A_OD600	c_3_11_iii	0.0	0.0022129390900626424
A_OD600	c_3_11_iii	13.243000000000002	0.6180459212479341
B_OD600	c_3_11_iii	0.0	3.130681919463203e-05
B_OD600	c_3_11_iii	13.243000000000002	0.0022678654414391747
A_OD600	c_3_12_i	0.0	0.02148986175196229
A_OD600	c_3_12_i	14.208	0.6442911206087962
A_OD600	c_3_12_i	25.344	0.6333186873671126
B_OD600	c_3_12_i	0.0	0.0005444496580922873
B_OD600	c_3_12_i	14.208	0.005407592945395463
B_OD600	c_3_12_i	25.344	0.014324321095243625
A_OD600	c_3_12_ii	0.0	0.030339278340880776
A_OD600	c_3_12_ii	12.747999999999998	0.6116981396884289
A_OD600	c_3_12_ii	23.8	0.5675421396216342
B_OD600	c_3_12_ii	0.0	0.0033490682863375654
B_OD600	c_3_12_ii	12.747999999999998	0.024636800791636833
B_OD600	c_3_12_ii	23.8	0.055665735213357076
A_OD600	c_3_12_iii	0.0	0.028779915730834344
A_OD600	c_3_12_iii	12.967	0.6400829318269615
A_OD600	c_3_12_iii	22.00600000000001	0.6317983839809882
B_OD600	c_3_12_iii	0.0	0.00085626275697383
B_OD600	c_3_12_iii	12.967	0.0069041744852929915
B_OD600	c_3_12_iii	22.00600000000001	0.015281933449951665
A_OD600	c_3_4_i	0.0	0.01486822838218334
A_OD600	c_3_4_i	14.65	0.652500709397271
A_OD600	c_3_4_i	25.84	0.6556768525755369
B_OD600	c_3_4_i	0.0	3.218350609894913e-09
B_OD600	c_3_4_i	14.65	1.3135508102458667e-08
B_OD600	c_3_4_i	25.84	1.6460858029067648e-08
A_OD600	c_3_4_ii	0.0	0.03201853460415209
A_OD600	c_3_4_ii	13.435	0.5966265759582664
A_OD600	c_3_4_ii	23.027	0.5917250697467971
B_OD600	c_3_4_ii	0.0	0.00824996498656784
B_OD600	c_3_4_ii	13.435	0.02462506464623937
B_OD600	c_3_4_ii	23.027	0.02867883579827567
A_OD600	c_3_4_iii	0.0	0.028776931421506967
A_OD600	c_3_4_iii	13.793	0.6456743317911334
B_OD600	c_3_4_iii	0.0	0.00097147930119308
B_OD600	c_3_4_iii	13.793	0.003188454694709489
A_OD600	c_3_5_i	0.0	0.011734387445291254
A_OD600	c_3_5_i	15.389000000000001	0.39341684395517845
A_OD600	c_3_5_i	26.344	0.3910102010266045
B_OD600	c_3_5_i	0.0	0.010280999060817305
B_OD600	c_3_5_i	15.389000000000001	0.2886226769649399
B_OD600	c_3_5_i	26.344	0.2929155080203907
A_OD600	c_3_5_ii	0.0	0.019951491977758036
A_OD600	c_3_5_ii	13.356000000000002	0.40499305264825686
A_OD600	c_3_5_ii	23.434	0.39977353830088586
B_OD600	c_3_5_ii	0.0	0.015285318527667078
B_OD600	c_3_5_ii	13.356000000000002	0.275169491740651
B_OD600	c_3_5_ii	23.434	0.2842482722881139
A_OD600	c_3_5_iii	0.0	0.01697128319398852
A_OD600	c_3_5_iii	13.933	0.37990957024677086
B_OD600	c_3_5_iii	0.0	0.016273415090965138
B_OD600	c_3_5_iii	13.933	0.3007997412083894
A_OD600	c_3_6_i	0.0	0.012639421645477048
A_OD600	c_3_6_i	14.53	0.47717726996917914
A_OD600	c_3_6_i	25.561	0.5176004155628106
B_OD600	c_3_6_i	0.0	0.014129055334514497
B_OD600	c_3_6_i	14.53	0.22424471621958741
B_OD600	c_3_6_i	25.561	0.18019839449502228
A_OD600	c_3_6_ii	0.0	0.02050854209117784
A_OD600	c_3_6_ii	13.532000000000005	0.5092677095432518
A_OD600	c_3_6_ii	23.05	0.5342558463437784
B_OD600	c_3_6_ii	0.0	0.01492688239256087
B_OD600	c_3_6_ii	13.532000000000005	0.18527653771456615
B_OD600	c_3_6_ii	23.05	0.15976208347469523
A_OD600	c_3_6_iii	0.0	0.023907528516966918
A_OD600	c_3_6_iii	14.050000000000004	0.5912231478569652
B_OD600	c_3_6_iii	0.0	0.005364824382915896
B_OD600	c_3_6_iii	14.050000000000004	0.08351951858194187
A_OD600	c_3_7_i	0.0	0.01158474923855126
A_OD600	c_3_7_i	14.53	0.25917430956683996
A_OD600	c_3_7_i	25.561	0.23047443838882276
B_OD600	c_3_7_i	0.0	0.014223166166625383
B_OD600	c_3_7_i	14.53	0.34481331123409614
B_OD600	c_3_7_i	25.561	0.3787665516082837
A_OD600	c_3_7_ii	0.0	0.012000305523562592
A_OD600	c_3_7_ii	13.532000000000005	0.23116102005630576
A_OD600	c_3_7_ii	23.05	0.18882979790106025
B_OD600	c_3_7_ii	0.0	0.016563630476601584
B_OD600	c_3_7_ii	13.532000000000005	0.37485919183038086
B_OD600	c_3_7_ii	23.05	0.42740649752524884
A_OD600	c_3_7_iii	0.0	0.007590081239540881
A_OD600	c_3_7_iii	14.050000000000004	0.1525570004251861
B_OD600	c_3_7_iii	0.0	0.015101314116310981
B_OD600	c_3_7_iii	14.050000000000004	0.469090815159602
A_OD600	c_3_8_i	0.0	2.6345376533212695e-06
A_OD600	c_3_8_i	13.833	1.366185511571924
A_OD600	c_3_8_i	24.511	1.1646878296584844
B_OD600	c_3_8_i	0.0	0.0169502920604882
B_OD600	c_3_8_i	13.833	0.08959613974717823
B_OD600	c_3_8_i	24.511	0.06260091397717278
A_OD600	c_3_8_ii	0.0	0.06261295891198225
A_OD600	c_3_8_ii	13.706	0.8380521012353169
A_OD600	c_3_8_ii	23.461	1.0243607168753206
B_OD600	c_3_8_ii	0.0	0.0029206770894486503
B_OD600	c_3_8_ii	13.706	0.025767234473477073
B_OD600	c_3_8_ii	23.461	0.04770339142376869
A_OD600	c_3_8_iii	0.0	0.04714247704087771
A_OD600	c_3_8_iii	13.906	0.9425903504732137
B_OD600	c_3_8_iii	0.0	0.005586185642937914
B_OD600	c_3_8_iii	13.906	0.038478066145902816
A_OD600	c_3_9_i	0.0	0.015503990389281625
A_OD600	c_3_9_i	12.777999999999999	0.4788765349336445
A_OD600	c_3_9_i	23.896	0.4174088977456046
B_OD600	c_3_9_i	0.0	0.024519544996416915
B_OD600	c_3_9_i	12.777999999999999	0.18180385406395894
B_OD600	c_3_9_i	23.896	0.23587953986985127
A_OD600	c_3_9_ii	0.0	0.0047995759292777974
A_OD600	c_3_9_ii	12.915	0.43134245636049845
A_OD600	c_3_9_ii	24.041999999999998	0.4146548651681977
B_OD600	c_3_9_ii	0.0	0.03193222154566103
B_OD600	c_3_9_ii	12.915	0.19416364749918125
B_OD600	c_3_9_ii	24.041999999999998	0.2369642874078964
A_OD600	c_3_9_iii	0.0	0.01807681394448478
A_OD600	c_3_9_iii	12.72	0.45256394886189316
B_OD600	c_3_9_iii	0.0	0.04001658227746167
B_OD600	c_3_9_iii	12.72	0.20132002620380604
A_OD600	c_4	0.0	0.013147353055202662
A_OD600	c_4	0.5	0.014726295139467382
A_OD600	c_4	1.0	0.016025462905493598
A_OD600	c_4	1.5	0.017924102888614846
A_OD600	c_4	2.0	0.019482217610663877
A_OD600	c_4	2.5	0.021752660149517856
A_OD600	c_4	3.0	0.02361004162368782
A_OD600	c_4	3.5	0.02630717870874783
A_OD600	c_4	4.0	0.028505393825424413
A_OD600	c_4	4.5	0.03168436403478502
A_OD600	c_4	5.0	0.03426388778730082
A_OD600	c_4	5.5	0.03797634130243784
A_OD600	c_4	6.0	0.04097327995299054
A_OD600	c_4	6.5	0.04526238192958459
A_OD600	c_4	7.0	0.04870428230500898
A_OD600	c_4	7.5	0.053598615786388665
A_OD600	c_4	8.0	0.05749959846236683
A_OD600	c_4	8.5	0.0630064651055631
A_OD600	c_4	9.0	0.06736220325246564
A_OD600	c_4	9.5	0.07346122051414154
A_OD600	c_4	10.0	0.07824458295681985
A_OD600	c_4	10.5	0.08488282978489232
A_OD600	c_4	11.0	0.09004120987171106
A_OD600	c_4	11.5	0.09713131358576485
A_OD600	c_4	12.0	0.10258664256057935
A_OD600	c_4	12.5	0.110008961817386
A_OD600	c_4	13.0	0.11566105802141041
A_OD600	c_4	13.5	0.12327043119708087
A_OD600	c_4	14.0	0.129003676034847
A_OD600	c_4	14.5	0.13664018734360409
A_OD600	c_4	15.0	0.14233271073064002
A_OD600	c_4	15.5	0.14983488843199788
A_OD600	c_4	16.0	0.15536876969930716
A_OD600	c_4	16.5	0.16258696066473916
A_OD600	c_4	17.0	0.16785767316937897
A_OD600	c_4	17.5	0.17466530832534213
A_OD600	c_4	18.0	0.18119310061474533
A_OD600	c_4	18.5	0.18588995115943874
A_OD600	c_4	19.0	0.19187140784736617
A_OD600	c_4	19.5	0.1961390233512869
A_OD600	c_4	20.0	0.20153070598590853
A_OD600	c_4	20.5	0.20534836311242025
A_OD600	c_4	21.0	0.21013729531902672
A_OD600	c_4	21.5	0.2135052889548473
A_OD600	c_4	22.0	0.21770364901372244
A_OD600	c_4	22.5	0.22063880866003777
A_OD600	c_4	23.0	0.22427760144061906
A_OD600	c_4	23.5	0.2268084748030651
A_OD600	c_4_10_i	0.0	0.00015023282874422313
A_OD600	c_4_10_i	11.0	0.002051617351731693
A_OD600	c_4_10_i	22.5	0.36181394452279375
B_OD600	c_4_10_i	0.0	8.768741838623115e-05
B_OD600	c_4_10_i	11.0	0.1564002082790117
B_OD600	c_4_10_i	22.5	0.24834620862286444
A_OD600	c_4_10_ii	0.0	0.022591233284364045
A_OD600	c_4_10_ii	12.0	0.44889525968538757
A_OD600	c_4_10_ii	23.23	0.450134912369705
B_OD600	c_4_10_ii	0.0	0.023950279045620294
B_OD600	c_4_10_ii	12.0	0.192048306930777
B_OD600	c_4_10_ii	23.23	0.1509435624239849
A_OD600	c_4_10_iii	0.0	0.0727750251466181
A_OD600	c_4_10_iii	13.270000000000005	0.22217553083777533
A_OD600	c_4_10_iii	24.103	0.27201359179562384
B_OD600	c_4_10_iii	0.0	1.0434305938136293e-07
B_OD600	c_4_10_iii	13.270000000000005	0.00024269577752062175
B_OD600	c_4_10_iii	24.103	0.041708328898831415
A_OD600	c_4_11_i	0.0	0.006761372129903885
A_OD600	c_4_11_i	11.0	0.0614965059676729
A_OD600	c_4_11_i	22.5	0.3268438101528814
B_OD600	c_4_11_i	0.0	0.00043868904909030065
B_OD600	c_4_11_i	11.0	0.014179669478729104
B_OD600	c_4_11_i	22.5	0.037894127996464445
A_OD600	c_4_11_ii	0.0	0.003473548184290124
A_OD600	c_4_11_ii	12.0	0.03748420208267108
A_OD600	c_4_11_ii	23.23	0.1772128090998968
B_OD600	c_4_11_ii	0.0	9.427601257694823e-06
B_OD600	c_4_11_ii	12.0	0.0005353309800714336
B_OD600	c_4_11_ii	23.23	0.00849662905676346
A_OD600	c_4_11_iii	0.0	0.028457112490319496
A_OD600	c_4_11_iii	13.270000000000005	0.2412145905797608
A_OD600	c_4_11_iii	24.103	0.3400392350284084
B_OD600	c_4_11_iii	0.0	0.0021833295869732607
B_OD600	c_4_11_iii	13.270000000000005	0.03299185012599739
B_OD600	c_4_11_iii	24.103	0.024346451267267498
A_OD600	c_4_12_i	0.0	0.00012913913927968667
A_OD600	c_4_12_i	13.667	0.0024247250146872375
A_OD600	c_4_12_i	24.361	0.05192943985389198
B_OD600	c_4_12_i	0.0	0.00011831441270646376
B_OD600	c_4_12_i	13.667	0.005481754626745784
B_OD600	c_4_12_i	24.361	0.07143569439110212
A_OD600	c_4_12_ii	0.0	0.002171964793698095
A_OD600	c_4_12_ii	12.221999999999998	0.026574462719357404
A_OD600	c_4_12_ii	24.25	0.18789918622376087
B_OD600	c_4_12_ii	0.0	7.768132447088212e-05
B_OD600	c_4_12_ii	12.221999999999998	0.0021520094865345248
B_OD600	c_4_12_ii	24.25	0.017697588771707205
A_OD600	c_4_12_iii	0.0	0.03190155711189737
A_OD600	c_4_12_iii	11.278000000000004	0.3440625092807011
A_OD600	c_4_12_iii	23.389000000000006	0.31887922911631894
B_OD600	c_4_12_iii	0.0	0.02005224077935516
B_OD600	c_4_12_iii	11.278000000000004	0.04278820204800412
B_OD600	c_4_12_iii	23.389000000000006	0.011600893477150308
A_OD600	c_4_5_i	0.0	0.003842345055788509
A_OD600	c_4_5_i	15.0	0.020832465155148413
A_OD600	c_4_5_i	25.623	0.03334297031804096
B_OD600	c_4_5_i	0.0	0.014570036347896234
B_OD600	c_4_5_i	15.0	0.5826244928437863
B_OD600	c_4_5_i	25.623	0.5669761327574645
A_OD600	c_4_5_ii	0.0	0.01563808716165317
A_OD600	c_4_5_ii	13.944	0.05733579830687153
A_OD600	c_4_5_ii	23.71	0.07569290931329158
B_OD600	c_4_5_ii	0.0	0.028605838084784577
B_OD600	c_4_5_ii	13.944	0.5219775376318524
B_OD600	c_4_5_ii	23.71	0.4963929712535794
A_OD600	c_4_5_iii	0.0	0.002224901922615976
A_OD600	c_4_5_iii	13.027	0.009999753118564212
B_OD600	c_4_5_iii	0.0	0.024649592527161434
B_OD600	c_4_5_iii	13.027	0.5972677622760267
A_OD600	c_4_6_i	0.0	0.01655984017109594
A_OD600	c_4_6_i	13.57	0.0678897432001242
A_OD600	c_4_6_i	25.778000000000002	0.08316303867393775
B_OD600	c_4_6_i	0.0	0.01754636834373311
B_OD600	c_4_6_i	13.57	0.6287889743237168
B_OD600	c_4_6_i	25.778000000000002	0.640106728801045
A_OD600	c_4_6_ii	0.0	0.011220754044711498
A_OD600	c_4_6_ii	12.972	0.05294201115115767
A_OD600	c_4_6_ii	23.122	0.07005159163574877
B_OD600	c_4_6_ii	0.0	0.014596468681323523
B_OD600	c_4_6_ii	12.972	0.6254312191907598
B_OD600	c_4_6_ii	23.122	0.6457902801432222
A_OD600	c_4_6_iii	0.0	0.024675944439914946
A_OD600	c_4_6_iii	12.947000000000005	0.11157403337992881
B_OD600	c_4_6_iii	0.0	0.0032839611551298154
B_OD600	c_4_6_iii	12.947000000000005	0.5207763580564141
A_OD600	c_4_7_i	0.0	-1.1706782084763706e-09
A_OD600	c_4_7_i	14.65	-3.693371788338947e-09
A_OD600	c_4_7_i	25.84	-3.5886117488207083e-09
B_OD600	c_4_7_i	0.0	0.01900904113599329
B_OD600	c_4_7_i	14.65	0.6883202934173431
B_OD600	c_4_7_i	25.84	0.6912267664436529
A_OD600	c_4_7_ii	0.0	0.01287459865247704
A_OD600	c_4_7_ii	13.435	0.034369417313847885
A_OD600	c_4_7_ii	23.027	0.03578243058853059
B_OD600	c_4_7_ii	0.0	0.03331245969443642
B_OD600	c_4_7_ii	13.435	0.5738091901953118
B_OD600	c_4_7_ii	23.027	0.5749740529050847
A_OD600	c_4_7_iii	0.0	0.00615716809997035
A_OD600	c_4_7_iii	13.793	0.017493229899807377
B_OD600	c_4_7_iii	0.0	0.02711573167982303
B_OD600	c_4_7_iii	13.793	0.6296243366705073
A_OD600	c_4_8_i	0.0	5.20865534971016e-05
A_OD600	c_4_8_i	11.0	0.0018414260244061199
A_OD600	c_4_8_i	22.5	0.6581160344277813
B_OD600	c_4_8_i	0.0	0.00459864280370494
B_OD600	c_4_8_i	11.0	0.05756856191682255
B_OD600	c_4_8_i	22.5	0.06816153029033566
A_OD600	c_4_8_ii	0.0	0.0014462681005458873
A_OD600	c_4_8_ii	12.0	0.5981568362234473
A_OD600	c_4_8_ii	23.23	0.47646815301912604
B_OD600	c_4_8_ii	0.0	0.03429948069603225
B_OD600	c_4_8_ii	12.0	0.08093143865967961
B_OD600	c_4_8_ii	23.23	0.03293507468066369
A_OD600	c_4_8_iii	0.0	3.929573683641209e-05
A_OD600	c_4_8_iii	13.270000000000005	0.4258450448761695
A_OD600	c_4_8_iii	24.103	0.49892029344067135
B_OD600	c_4_8_iii	0.0	0.041948492934589764
B_OD600	c_4_8_iii	13.270000000000005	0.12267296549781581
B_OD600	c_4_8_iii	24.103	0.03464180680706564
A_OD600	c_4_9_i	0.0	0.0001539544141637756
A_OD600	c_4_9_i	13.360999999999999	0.0029306732452718913
A_OD600	c_4_9_i	24.146	0.09592088328254447
B_OD600	c_4_9_i	0.0	0.0004351794360477081
B_OD600	c_4_9_i	13.360999999999999	0.013130639963172461
B_OD600	c_4_9_i	24.146	0.0999349865792153
A_OD600	c_4_9_ii	0.0	0.008870988230107249
A_OD600	c_4_9_ii	12.604000000000001	0.08709944696410844
A_OD600	c_4_9_ii	24.142	0.21899732000341146
B_OD600	c_4_9_ii	0.0	3.4895145125258116e-10
B_OD600	c_4_9_ii	12.604000000000001	6.71783994965973e-09
B_OD600	c_4_9_ii	24.142	3.6829593678339367e-08
A_OD600	c_4_9_iii	0.0	0.022681493493271306
A_OD600	c_4_9_iii	12.004000000000005	0.3397711602940341
